year,month,month_day,date_mm_dd_yyyy,any_birds_found_on_route_shift,route_shift,route_name,building_name,building_face_direction,species,found_dead_alive,picture_url_google_photos_album
2020,10,2020-10-18,2020-10-18,Yes,AM,South Quad,Business Instructional Facility_1206,South,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.app.goo.gl/iAhX8GpzLzUnTLTM7
2020,10,2020-10-18,2020-10-18,Yes,AM,South Quad,Business Instructional Facility_1206,South,NA,Dead,https://photos.app.goo.gl/innZZ5XXykr32YH67
2020,10,2020-10-18,2020-10-18,Yes,AM,South Quad,Krannert Art Museum_220,North,Virginia Rail_Rallus limicola,Dead,https://photos.app.goo.gl/Ce6A8j8onLAs5TKt5
2020,10,2020-10-11,2020-10-11,No,NA,North Quad,NA,NA,NA,NA,NA
2020,10,2020-10-12,2020-10-12,Yes,PM,South Quad,English Building_44,South,Tennessee Warbler_Oreothlypis peregrina,Alive,https://drive.google.com/file/d/1BjWpCvcVmK8RlSE4VxPuJewVlUcP3JXo/view?usp=sharing
2020,10,2020-10-13,2020-10-13,Yes,PM,North Quad,Siebel Center for Computer Science_563,North,Chipping Sparrow_Spizella passerina,Dead,https://photos.google.com/photo/AF1QipO8E2rHIFX-3QlaaGP3slKXdwFxsUbqjvFSNpeH
2020,10,2020-10-13,2020-10-13,Yes,PM,North Quad,Beckman Institute_228,East,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.google.com/photo/AF1QipOky99ZczqztZFUiPryaKgHSrMakd904JE08rn6
2020,10,2020-10-14,2020-10-14,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-15,2020-10-15,Yes,PM,North Quad,Siebel Center for Computer Science_563,North,Unidentifiable,Dead,https://photos.google.com/photo/AF1QipPc4E8LCqvVFYBqIxTyUaDrlHFANoP4Hlykj5fU
2020,10,2020-10-16,2020-10-16,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-17,2020-10-17,Yes,AM,North Quad,Micro and Nanotechnology Laboratory_237,North,NA,Dead,https://photos.google.com/u/1/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNuSCZZZBbsNjD0jRUCzqXjBXocRe4xNoyWLV7e?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2020,10,2020-10-18,2020-10-18,Yes,PM,North Quad,North Campus Parking Deck_1094,West,Nashville Warbler_Oreothlypis ruficapilla,Dead,https://drive.google.com/file/d/1Brdcp4MPQoJB2nwekvlJ9ekd7bGtKczx/view?usp=sharing
2020,10,2020-10-18,2020-10-18,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2020,10,2020-10-16,2020-10-16,Yes,AM,North Quad,Siebel Center for Computer Science_563,East,unknown,Dead,emailed
2020,10,2020-10-16,2020-10-16,Yes,AM,North Quad,Siebel Center for Computer Science_563,North,unknown,Dead,emailed
